"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,6495.823,,
"GRC","Greece","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,6768.672,,
"GRC","Greece","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,4220.775,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,197.854,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,243.048,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,239.349,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,249.645,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,150.018,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,24660.92,"E","Estimated value"
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,22287.48,"E","Estimated value"
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,16949.2,"E","Estimated value"
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,16735.42,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,16310.15,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,16650.64,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,15938.08,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,18369.59,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,580.265,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,682.311,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,1360.181,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,1246.915,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,1384.946,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,16155.16,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,15627.84,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,15290.46,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,14691.16,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,16984.64,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,1627.396,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,1584.331,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,1559.455,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,1506.322,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,1749.551,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,67.899,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,65.337,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,60.212,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,54.556,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,57.363,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,501.426,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,772.584,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,510.941,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,529.351,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,815.148,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,1067.319,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,1293.511,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,3.924,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,2.231,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,7.893,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,13.628,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,507.017,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,529.351,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,812.917,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,1059.426,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,1279.883,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,1584.428,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,1623.776,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,2470.872,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,3191.042,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,3797.872,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,36.051,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,36.472,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,52.688,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,61.477,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,68.432,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,24499.14,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,29599.18,"E","Estimated value"
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,22502.82,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,19807.59,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,12713.02,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,15166.83,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,15251.69,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,13986.76,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,724.639,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,1268.535,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,1958.122,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,1523.551,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,792.112,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,19082.95,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,11444.49,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,13208.71,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,13728.14,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,13194.64,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,4190.371,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,2483.613,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,2854.703,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,2923.369,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,2738.045,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,81.489,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,48.517,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,50.918,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,41.45,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,33.641,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,139806.1,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,155025,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,179257.5,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,158627.6,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,154427,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,157870.3,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,163827.8,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,172502.8,,
"ITA","Italy","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,14026.4,,
"ITA","Italy","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,21420.35,,
"ITA","Italy","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,26652.72,,
"ITA","Italy","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,26520.08,,
"ITA","Italy","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,26684.78,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,144601.2,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,133006.7,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,131217.6,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,137307.8,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,145818,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,2437.441,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,2221.258,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,2172.117,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,2263.452,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,2405.166,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,62.348,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,58.696,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,58.995,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,60.474,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,62.578,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","1990","1990","TONNE","Tonnes","3","Thousands",,,446164,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","1995","1995","TONNE","Tonnes","3","Thousands",,,460833,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2000","2000","TONNE","Tonnes","3","Thousands",,,454681,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2001","2001","TONNE","Tonnes","3","Thousands",,,447199,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2002","2002","TONNE","Tonnes","3","Thousands",,,466271,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2003","2003","TONNE","Tonnes","3","Thousands",,,470376,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2004","2004","TONNE","Tonnes","3","Thousands",,,474720,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,470024,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2006","2006","TONNE","Tonnes","3","Thousands",,,469816,,
